F,L,threshold,reward_method,seed,run,window,window_low,window_high,max_step,perf/_fps,perf/_fps__n,perf/_sample_throughput,perf/_sample_throughput__n,train/entropy,train/entropy__n,train/version_diff_avg,train/version_diff_avg__n,train/distance_metric,train/distance_metric__n,train/reward_for_advantage_mean,train/reward_for_advantage_mean__n,train/reward_for_advantage_nonzero_frac,train/reward_for_advantage_nonzero_frac__n,train/intrinsic_reward_mean,train/intrinsic_reward_mean__n,train/intrinsic_reward_nonzero_frac,train/intrinsic_reward_nonzero_frac__n,train/hrl_active_target_frac,train/hrl_active_target_frac__n,train/hrl_source_frac,train/hrl_source_frac__n,train/hrl_target_hit_rate,train/hrl_target_hit_rate__n,train/hrl_tctrl_update_rate,train/hrl_tctrl_update_rate__n,train/hrl_option_reset_rate,train/hrl_option_reset_rate__n,train/hrl_option_timeout_rate,train/hrl_option_timeout_rate__n,train/hrl_option_success_fraction,train/hrl_option_success_fraction__n,train/hrl_learned_deadline_fraction,train/hrl_learned_deadline_fraction__n,train/hrl_selected_deadline_mean,train/hrl_selected_deadline_mean__n,train/hrl_elapsed_on_hit_mean,train/hrl_elapsed_on_hit_mean__n,train/hrl_elapsed_on_timeout_mean,train/hrl_elapsed_on_timeout_mean__n,train/hrl_node_coverage_fraction,train/hrl_node_coverage_fraction__n,train/hrl_selected_target_visit_mean,train/hrl_selected_target_visit_mean__n,train/hrl_known_edge_fraction,train/hrl_known_edge_fraction__n,train/hrl_known_controllability_time_mean,train/hrl_known_controllability_time_mean__n,train/dg_density,train/dg_density__n,train/dg_multi_activation_rate,train/dg_multi_activation_rate__n,train/dg_silent_unit_frac,train/dg_silent_unit_frac__n,train/encoder_loss,train/encoder_loss__n,train/decoder_loss,train/decoder_loss__n,train/batch_reward_loss,train/batch_reward_loss__n,train/encoder_punishment,train/encoder_punishment__n,len/len,len/len__n,len/len_min,len/len_min__n,len/len_max,len/len_max__n
16,128,2.0,punish,123,B1_F16_L128_T200_ERpunish_S123,early_5_15m,5000000,15000000,90046464,2390.96133349843,418,299.30254323858964,418,1.58613903273947,259,5.419797448117761,259,15.165668601695176,259,0.0021491916278105466,259,0.0002884441361003861,259,0.0021491916278105466,259,0.0002884441361003861,259,0.9988179446187259,259,0.9988179446187259,259,0.000443035111003861,259,0.00538429054054054,259,0.008879554777992278,259,0.0072601200530888034,259,0.055013325669475505,259,0.0,259,128.0,259,33.582708240936164,259,128.0,259,0.18540677692899374,259,0.0,259,0.012107505454973078,259,49.76306364435027,259,0.00390884222671332,259,0.014414665781853282,259,0.6476833976833977,259,0.0075703378186349176,259,0.022321961419189414,259,-3.1519394447041755e-06,259,-0.05329354267928554,259,6739.738572116104,418,199.25358851674642,418,7200.0,418
16,128,2.0,punish,123,B1_F16_L128_T200_ERpunish_S123,common_50_60m,50000000,60000000,90046464,2424.042077489646,415,302.87079511895234,415,1.5392357003994477,234,5.590995592948718,234,7.2038974359504175,234,0.000507478638781353,234,6.468683226495727e-05,234,0.000507478638781353,234,6.468683226495727e-05,234,0.9988231169871795,234,0.9988231169871795,234,0.0002691806891025641,234,0.0020595452724358975,234,0.00895599626068376,234,0.007503672542735043,234,0.033801641617702625,234,0.0,234,128.0,234,24.469373230241303,234,128.0,234,0.09374191414596689,234,0.0,234,0.003975666632067858,234,55.2640802269308,234,0.0004912808410122864,234,0.001229049813034188,234,0.7678952991452992,234,0.00010278800216946963,234,0.0017552035462716196,234,-2.4648668328061318e-05,234,-0.0069415231579098785,234,6769.158532567771,415,479.32530120481925,415,7200.0,415
16,128,2.0,punish,123,B1_F16_L128_T200_ERpunish_S123,mature_80_90m,80000000,90000000,90046464,2437.6197783679495,410,304.61182556152346,410,1.1883216992367145,172,5.732441746911337,172,6.14836048594741,172,0.0005087209389340958,172,9.368186773255814e-05,172,0.0005087209389340958,172,9.368186773255814e-05,172,0.998878656431686,172,0.998878656431686,172,0.00027536791424418605,172,0.0019105423328488371,172,0.008860033611918604,172,0.007454805595930232,172,0.03569398348241351,172,0.0,172,128.0,172,25.274709302325583,172,128.0,172,0.08993938357331031,172,0.0,172,0.003940517212085556,172,58.87879542417304,172,0.00042458467705305233,172,0.0005280250726744186,172,0.7816133720930233,172,7.439181964667663e-05,172,0.0035914177194151073,172,-3.652193050203455e-05,172,-0.006807265240748293,172,6867.351244521723,410,302.4,410,7200.0,410
16,128,2.0,punish,123,B1_F16_L128_T200_ERpunish_S123,terminal_10m,80046464,90046464,90046464,2437.6201797113185,410,304.6407672416873,410,1.1878483350566358,173,5.73702244400289,173,6.097436609295752,173,0.000505780355472049,173,9.314035404624277e-05,173,0.000505780355472049,173,9.314035404624277e-05,173,0.9988936054913294,173,0.9988936054913294,173,0.0002737761921965318,173,0.001879741690751445,173,0.008820109284682081,173,0.007431471278901734,173,0.03548765987846893,173,0.0,173,128.0,173,25.128612716763005,173,128.0,173,0.08947418742097182,173,0.0,173,0.003916575401789924,173,58.87565489311439,173,0.0004171911691654624,173,0.0005136831647398844,173,0.7835982658959537,173,7.377472903339094e-05,173,0.00354435822974912,173,-3.649790117226412e-05,173,-0.006658406401263527,173,6868.589878286966,410,302.98536585365855,410,7200.0,410
16,128,2.0,punish,456,B1_F16_L128_T200_ERpunish_S456,early_5_15m,5000000,15000000,67305472,1882.146997024335,531,235.24356671062117,531,1.5976633437474568,225,5.5797721354166665,225,11.280697814689741,225,0.0007973090422456153,225,9.765625e-05,225,0.0007973090422456153,225,9.765625e-05,225,0.9988541666666667,225,0.9988541666666667,225,0.0001974826388888889,225,0.0038172743055555555,225,0.00879123263888889,225,0.007450086805555555,225,0.024341807978020776,225,0.0,225,128.0,225,17.464444444444446,225,128.0,225,0.13006456163194444,225,0.0,225,0.007712574170372035,225,48.94544634501139,225,0.0025697157118055557,225,0.009963107638888889,225,0.775,225,0.005062836464820875,225,0.00731239080015156,225,-6.174111117919286e-05,225,-0.041120443209494824,225,6762.868390271893,531,310.64406779661016,531,7200.0,531
16,128,2.0,punish,456,B1_F16_L128_T200_ERpunish_S456,common_50_60m,50000000,60000000,67305472,1917.2090128502928,523,239.51530663689053,523,0.19429495371023722,218,5.499216062213303,218,1.763035915040095,218,0.0,218,0.0,218,0.0,218,0.0,218,0.9988263331422018,218,0.9988263331422018,218,0.0,218,0.00037852995986238533,218,0.008974967746559632,218,0.007803540711009175,218,0.0,218,0.0,218,128.0,218,0.0,218,128.0,218,0.01302092665926032,218,0.0,218,0.0008535775957395987,218,16.24683034966845,218,0.00032169447032683485,218,0.0001926247133027523,218,0.9747706422018348,218,0.00014849082719526092,218,-0.0010406750517560812,218,-2.138701816508119e-05,218,-0.0007622115091856466,218,7018.467587647885,523,313.4072657743786,523,7200.0,523
16,128,2.0,punish,456,B1_F16_L128_T200_ERpunish_S456,mature_80_90m,80000000,90000000,67305472,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
16,128,2.0,punish,456,B1_F16_L128_T200_ERpunish_S456,terminal_10m,57305472,67305472,67305472,1917.2071372154337,523,239.3587224023064,523,0.026117682649081597,223,5.582191090947309,223,4.854600205817031,223,0.00019071433742960284,223,1.7516816143497758e-05,223,0.00019071433742960284,223,1.7516816143497758e-05,223,0.9988395109304933,223,0.9988395109304933,223,0.00010072169282511211,223,0.0010203545403587443,223,0.008826285734304933,223,0.00756069576793722,223,0.013364675049690923,223,0.0,223,128.0,223,4.42152466367713,223,128.0,223,0.04222154831137893,223,0.0,223,0.002797280437722301,223,31.932171966997497,223,0.0010837161487528026,223,0.0006306053811659193,223,0.9206838565022422,223,0.00023972998040930823,223,0.0032178795225185964,223,-0.0003819743138967675,223,-0.002797435580291044,223,7017.70200746146,523,796.7724665391969,523,7200.0,523
16,128,2.0,punish,8,B1_F16_L128_T200_ERpunish_S8,early_5_15m,5000000,15000000,90046464,2351.582585592831,425,294.08875904756434,425,0.868961936187165,247,5.581649718496964,247,9.045628819388417,247,0.0003924041640842739,247,5.337487348178138e-05,247,0.0003924041640842739,247,5.337487348178138e-05,247,0.998794123228745,247,0.998794123228745,247,9.488866396761134e-05,247,0.0035682091346153845,247,0.008998608299595142,247,0.007701796558704454,247,0.01165388812601325,247,0.0,247,128.0,247,8.630904178387723,247,128.0,247,0.11495551599664727,247,0.0,247,0.007350716743192179,247,44.28294320048591,247,0.002877671708944838,247,0.008150540865384616,247,0.8560222672064778,247,0.010008028407128913,247,0.004474906049935555,247,-1.3319096294220401e-05,247,-0.048110332270173486,247,6959.755299862132,425,757.1952941176471,425,7200.0,425
16,128,2.0,punish,8,B1_F16_L128_T200_ERpunish_S8,common_50_60m,50000000,60000000,90046464,2393.075465090804,419,299.82420906303605,419,0.17017011417353406,235,5.663644863696809,235,6.556030743172828,235,2.7842420209669807e-05,235,4.155585106382979e-06,235,2.7842420209669807e-05,235,4.155585106382979e-06,235,0.9988946143617021,235,0.9988946143617021,235,0.0,235,0.0019261136968085105,235,0.008949052526595745,235,0.00783951130319149,235,0.0,235,0.0,235,128.0,235,0.0,235,128.0,235,0.06008976063829787,235,0.0,235,0.004151619982192332,235,54.03385676931828,235,0.004484395777925532,235,0.0014378324468085105,235,0.8050531914893617,235,0.00038575911019777664,235,0.0007131027726071361,235,-0.00022017681138946656,235,-0.009843958032805413,235,7106.999360223374,419,3003.6658711217183,419,7200.0,419
16,128,2.0,punish,8,B1_F16_L128_T200_ERpunish_S8,mature_80_90m,80000000,90000000,90046464,2419.9122843523,413,303.14623439687216,413,1.4546886546101736,201,5.6714231576492535,201,5.945526945650281,201,0.0007834363406339014,201,8.502409825870647e-05,201,0.0007834363406339014,201,8.502409825870647e-05,201,0.9987902285447762,201,0.9987902285447762,201,0.00021863339552238807,201,0.0010032843594527364,201,0.008740477300995024,201,0.007316930970149254,201,0.02675208482724517,201,0.0,201,128.0,201,13.907000707749704,201,128.0,201,0.06658601523631841,201,0.0,201,0.0017690579498681038,201,49.004474910337535,201,0.0014894400069962687,201,0.0007822217039800995,201,0.8889925373134329,201,0.00037110183961094076,201,0.008798069756162997,201,-9.825372656075219e-05,201,-0.00506500710153475,201,6474.754292855251,413,434.6731234866828,413,7200.0,413
16,128,2.0,punish,8,B1_F16_L128_T200_ERpunish_S8,terminal_10m,80046464,90046464,90046464,2425.7859396332674,412,303.13688185608504,412,1.4531377079474985,201,5.673944729477612,201,5.954999800938279,201,0.0007834363406339014,201,8.502409825870647e-05,201,0.0007834363406339014,201,8.502409825870647e-05,201,0.9987902285447762,201,0.9987902285447762,201,0.00021863339552238807,201,0.0010008550995024876,201,0.008738048041044777,201,0.007314501710199005,201,0.02675208482724517,201,0.0,201,128.0,201,13.907000707749704,201,128.0,201,0.06672372390974814,201,0.0,201,0.0017643208929216802,201,49.34734701754442,201,0.0014898954932369402,201,0.0007822217039800995,201,0.8893034825870647,201,0.00037132600744878085,201,0.008816673566323163,201,-9.802955872291209e-05,201,-0.00506500710153475,201,6477.792628612333,412,435.06796116504853,412,7200.0,412
16,128,2.0,punish,99,B1_F16_L128_T200_ERpunish_S99,early_5_15m,5000000,15000000,90046464,1948.1930205287524,513,243.73728588914778,513,0.6847853489095272,179,6.243215891236034,179,7.243694081652764,179,0.0,179,0.0,179,0.0,179,0.0,179,0.9988161225558659,179,0.9988161225558659,179,0.0,179,0.0020431433310055865,179,0.008960915677374302,179,0.007777038233240223,179,0.0,179,0.0,179,128.0,179,0.0,179,128.0,179,0.08781339336373953,179,0.0,179,0.003949213291742116,179,45.39637480368161,179,0.003992176588687151,179,0.005272891934357542,179,0.895949720670391,179,0.007778944502958271,179,-0.0032352021118650714,179,-1.211603843300036e-07,179,-0.02004926471223706,179,7023.151501393458,513,629.0526315789474,513,7200.0,513
16,128,2.0,punish,99,B1_F16_L128_T200_ERpunish_S99,common_50_60m,50000000,60000000,90046464,2337.28867039536,429,292.0741560787032,429,0.32675574597071955,185,5.880516258445946,185,7.155905648502143,185,0.0007350612460671785,185,7.654138513513514e-05,185,0.0007350612460671785,185,7.654138513513514e-05,185,0.9989073057432433,185,0.9989073057432433,185,0.00012141047297297298,185,0.002726456925675676,185,0.008767947635135135,185,0.007543285472972973,185,0.014717002293548068,185,0.0,185,128.0,185,8.942612601615288,185,128.0,185,0.09568794869087838,185,0.0,185,0.005154754377813456,185,47.80248979104532,185,0.004354281038851352,185,0.003542018581081081,185,0.7739864864864865,185,0.004666179022555101,185,0.013514575532187607,185,-0.0009997150382480106,185,-0.02288877783450172,185,6990.535010562355,429,972.5128205128206,429,7200.0,429
16,128,2.0,punish,99,B1_F16_L128_T200_ERpunish_S99,mature_80_90m,80000000,90000000,90046464,2329.658652707969,429,290.9269318124909,429,0.35412080086804376,203,5.3478390548029555,203,6.629157374057864,203,0.0004815463462677897,203,5.772783251231527e-05,203,0.0004815463462677897,203,5.772783251231527e-05,203,0.9987853101908867,203,0.9987853101908867,203,0.0002357219827586207,203,0.0027035868226600985,203,0.008866032943349754,203,0.007418026477832513,203,0.029143496155004785,203,0.0,203,128.0,203,21.89408866995074,203,128.0,203,0.07707612737646244,203,0.0,203,0.005287298199771147,203,57.01373552219034,203,0.002842494419642857,203,0.0017991841133004926,203,0.7730911330049262,203,0.0008770624262917651,203,0.012128668587160637,203,-0.0003777640078014928,203,-0.01095433744051083,203,7047.662630663607,429,706.6666666666666,429,7200.0,429
16,128,2.0,punish,99,B1_F16_L128_T200_ERpunish_S99,terminal_10m,80046464,90046464,90046464,2329.6586373424752,429,290.97282583952506,429,0.35598091919924696,204,5.343663832720588,204,6.623614166297164,204,0.0004980947559506246,204,5.9838388480392154e-05,204,0.0004980947559506246,204,5.9838388480392154e-05,204,0.9987888710171569,204,0.9987888710171569,204,0.00023935355392156862,204,0.0027046951593137254,204,0.008865655637254902,204,0.007417566636029412,204,0.029623107108123162,204,0.0,204,128.0,204,22.806372549019606,204,128.0,204,0.07711223527496937,204,0.0,204,0.005290282012520395,204,56.98618933733772,204,0.0028346940582873775,204,0.0017903645833333333,204,0.772671568627451,204,0.0008686403342257081,204,0.012286432104487818,204,-0.0003800349898965043,204,-0.010919548638947377,204,7047.904681581439,429,707.002331002331,429,7200.0,429
16,128,2.43,encourage,123,B1_F16_L128_T243_ERencourage_S123,early_5_15m,5000000,15000000,69599232,1861.1129530013384,537,232.79830571748246,537,1.5172904634897688,226,5.682867809734513,226,13.163295851344555,226,0.011153985988307514,226,0.001065144496681416,226,0.011153985988307514,226,0.001065144496681416,226,0.9987468888274337,226,0.9987468888274337,226,0.0018234928097345133,226,0.02837864698561947,226,0.00943074184181416,226,0.006356298396017699,226,0.2212139029319571,226,0.0011266960012438023,226,127.89005775789244,226,56.992839969364944,226,127.88689334835627,226,0.46207353710073285,226,0.009511325211651557,226,0.04818419495646933,226,41.94752637474938,226,0.024211242135647123,226,0.05939314850663717,226,0.0625,226,-8.87444097911362,226,0.11812037934829374,226,0.0,226,13.061502528401602,226,6193.767153493075,537,345.7877094972067,537,7200.0,537
16,128,2.43,encourage,123,B1_F16_L128_T243_ERencourage_S123,common_50_60m,50000000,60000000,69599232,1790.529194859096,560,223.82331235068185,560,1.3621040660142898,200,5.72272705078125,200,10.017840790748597,200,0.013763672141358256,200,0.001328125,200,0.013763672141358256,200,0.001328125,200,0.99868408203125,200,0.99868408203125,200,0.002080078125,200,0.02927490234375,200,0.00983154296875,200,0.00641357421875,200,0.24309917526319624,200,0.0012953707948327065,200,127.93828678131104,200,54.05260826587677,200,127.90292259216308,200,0.44874786376953124,200,0.0070413026958704,200,0.04957240793853998,200,38.967589626312254,200,0.0226904296875,200,0.03334716796875,200,0.0625,200,-8.625841484069824,200,0.13552816273178905,200,0.0,200,12.956129627227783,200,5940.349994768415,560,250.77142857142857,560,7200.0,560
16,128,2.43,encourage,123,B1_F16_L128_T243_ERencourage_S123,mature_80_90m,80000000,90000000,69599232,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
16,128,2.43,encourage,123,B1_F16_L128_T243_ERencourage_S123,terminal_10m,59599232,69599232,69599232,1797.5230682153497,556,224.71075134826222,556,1.2790687422934777,183,6.107683358948087,183,9.222518438849944,183,0.013480565057493475,183,0.0012407146516393442,183,0.013480565057493475,183,0.0012407146516393442,183,0.9985751793032787,183,0.9985751793032787,183,0.001971802424863388,183,0.029278094951923076,182,0.009770990728021978,182,0.00637448489010989,182,0.22975339417110432,182,0.0002497502571933872,182,127.99425573663397,182,54.6259140758724,182,128.0,182,0.44192940848214285,182,0.0029389612622313446,182,0.04862014706768505,182,39.43274908799391,182,0.020993243206988324,182,0.021092676854395604,182,0.0625,182,-7.637465725830995,183,0.13808422353464722,183,0.0,182,12.901908025636779,182,5717.606744779957,556,264.9352517985611,556,7200.0,556
16,128,2.43,encourage,456,B1_F16_L128_T243_ERencourage_S456,early_5_15m,5000000,15000000,59834368,1744.1942664873745,573,218.16366598452157,573,1.4195109573395357,184,5.972199813179348,184,13.918766591859901,184,0.017693826794604083,184,0.0014515752377717392,184,0.017693826794604083,184,0.0014515752377717392,184,0.9986678413722826,184,0.9986678413722826,184,0.0020380434782608695,184,0.04279625934103261,184,0.009672745414402174,184,0.006294582201086957,184,0.23630870524388942,184,0.003921393386047819,184,127.69585120159647,184,49.08969955340676,184,127.60959965249766,184,0.5817501233971637,184,0.03802525351309906,184,0.07457487700183106,184,38.41112153426461,184,0.024193639340608017,184,0.04417883831521739,184,0.02309782608695652,184,-6.384756981030755,184,0.1482881718775784,184,-7.809380211098038e-08,184,12.43405760889468,184,6127.384294386726,573,280.29319371727746,573,7200.0,573
16,128,2.43,encourage,456,B1_F16_L128_T243_ERencourage_S456,common_50_60m,50000000,60000000,59834368,1697.8230157565577,579,212.47653538204847,579,1.2887035087607372,174,6.094196188038793,174,13.509229446279592,174,0.013028129775360784,174,0.0010579427083333333,174,0.013065616253661153,173,0.0010612355491329479,173,0.998710147218208,173,0.998710147218208,173,0.0021902095375722543,173,0.04514202492774567,173,0.010045046062138728,173,0.006564983742774567,173,0.2425350469531696,173,0.012857877579383078,173,127.13213335158508,173,47.791022005797814,173,126.81312953530019,173,0.6054449357049314,173,0.21731766364994765,173,0.08059196090164213,173,38.01844679551318,173,0.0293134568054552,173,0.0421558887283237,173,0.0,173,-10.831584908496374,174,0.11294912135137523,174,0.0,173,12.450140556159047,173,6420.020448780225,579,309.6096718480138,579,7200.0,579
16,128,2.43,encourage,456,B1_F16_L128_T243_ERencourage_S456,mature_80_90m,80000000,90000000,59834368,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
16,128,2.43,encourage,456,B1_F16_L128_T243_ERencourage_S456,terminal_10m,49834368,59834368,59834368,1696.8143449404447,589,212.6043069318114,589,1.2888564012818418,177,6.0890961555437855,177,13.516098092504814,177,0.012989936723363307,177,0.001053804731638418,177,0.01302656722162448,176,0.0010570179332386363,176,0.9987099387428977,176,0.9987099387428977,176,0.0021889426491477275,176,0.04513272372159091,176,0.010034734552556818,176,0.006555730646306818,176,0.24279142283326524,176,0.012638709211552685,176,127.14692653309216,176,47.85348565741019,176,126.83336028185758,176,0.6056672876531427,176,0.2150848305530169,176,0.08066502181728455,176,38.055566722696476,176,0.02927155928178267,176,0.04208651455965909,176,0.0,176,-10.834102081040205,177,0.11197692591902185,177,0.0,176,12.450170890851455,176,6420.084346648186,589,307.2054329371817,589,7200.0,589
16,128,2.43,encourage,8,B1_F16_L128_T243_ERencourage_S8,early_5_15m,5000000,15000000,90013696,2385.2615369555488,419,297.76907887606745,419,1.4137287941748786,223,5.381947607202915,223,14.827138913586536,223,0.005541663873528163,223,0.00045762682174887894,223,0.005541663873528163,223,0.00045762682174887894,223,0.9987738228699552,223,0.9987738228699552,223,0.0007159998598654709,223,0.0271379274103139,223,0.008940145039237669,223,0.006997968049327354,223,0.09065445724690976,223,0.0,223,128.0,223,45.36083708108808,223,128.0,223,0.4469051617677971,223,0.0,223,0.049648249647141575,223,40.330319408878616,223,0.030051329745305493,223,0.06771344240470852,223,0.125,223,-9.271981918223771,223,0.07014184004696078,223,0.0,223,12.891564578753416,223,6640.2180414677805,419,528.381861575179,419,7200.0,419
16,128,2.43,encourage,8,B1_F16_L128_T243_ERencourage_S8,common_50_60m,50000000,60000000,90013696,2359.296673368566,425,295.3081112850414,425,1.4070608719535496,207,5.423773871527778,207,10.005646714841687,207,0.019553895302989704,207,0.001542685688405797,207,0.019553895302989704,207,0.001542685688405797,207,0.9986247924214976,207,0.9986247924214976,207,0.002354128925120773,207,0.04010746905193237,207,0.010076992753623188,207,0.006340579710144928,207,0.27094406918915,207,0.0002542588373889094,207,127.97711671838438,207,42.516758593960084,207,128.0,207,0.5380964048818689,207,0.00448873354760921,207,0.06997065400875709,207,38.79073667295889,207,0.024369391842164856,207,0.03471514568236715,207,0.0625,207,-7.398558875788813,207,0.13166997942326653,207,0.0,207,12.58492298402648,207,5832.958127297794,425,371.38823529411764,425,7200.0,425
